"idoxatis";"sku";"nombre";"stock";"pvpventa";"pvprecomendado";"ean"
30538861;373416D;Lampara Varas Schuller -  Blanco y cromo 14 luces LED Con Mando;15;586.00;;
30538862;373416;Lampara Varas Schuller -  Blanco y cromo 14 luces LED;15;538.00;;
30538873;373123D;Lampara Varas Schuller - Blanco mate y cromo 5 Luces LED Con Mando;78;259.00;;
30538874;373123;Lampara Varas Schuller - Blanco mate y cromo 5 Luces LED;78;211.00;;
30538892;373101D;Lampara Varas Schuller - Blanco mate y oro 5 Luces LED Con Mando;99;288.00;;
30538893;373101;Lampara Varas Schuller - Blanco mate y oro 5 Luces LED;98;240.00;;
30538901;373261D;Lampara Varas Schuller -  Blanco y cromo 9 Luces LED Con Mando;28;398.00;;
30538902;373261;Lampara Varas Schuller -  Blanco y cromo 9 Luces LED;28;350.00;;
30538939;373342D;Lampara Varas Schuller -  Blanco y oro 11 luces LED Con Mando;34;475.00;;
30538940;373342;Lampara Varas Schuller -  Blanco y oro 11 luces LED;34;432.00;;
30538954;373250D;Lampara Varas Schuller -  Blanco y oro 9 Luces LED Con Mando;60;427.00;;
30538955;373250;Lampara Varas Schuller -  Blanco y oro 9 Luces LED;59;379.00;;
30549946;377485;L?mpara colgante Lipse Schuller -  cromo 7L. LED.;18;230.00;;
30550104;377523;L?mpara colgante Lipse Schuller - acabado cromo 5L. LED.;24;192.00;;
30550229;377934;L?mpara espiral Lipse Schuller - 9L. LED.;50;317.00;;
30550304;377101;L?mpara colgante Lipse Schuller - acabado cromo 1L. LED.;13;48.00;;
30550401;773421;L?mpara colgante Elie Schuller - acabado cromo 4L. LED.;6;254.00;;
30551319;773572;L?mpara colgante Elie Schuller - acabado cromo 5L. LED.;24;312.00;;
30551360;394460;L?mpara colgante Taccia Schuller - acabado cromo 4L. LED.;9;221.00;;
30556690;394318;L?mpara colgante Taccia Schuller - acabado cromo 1L. LED.;16;82.00;;
30556744;394529;L?mpara colgante Taccia Schuller -  6 colgantes. LED.;33;331.00;;
30556797;394647;L?mpara colgante Taccia Schuller - 38cm ?. 6L. LED.;10;298.00;;
30561181;345381;L?mpara colgante Izar Schuller - negro cromo 4L. LED.;14;235.00;;
30561274;584214;L?mpara colgante Nebula Schuller - 4 luces LED. Cromo;11;254.00;;
30561288;584102;L?mpara colgante Nebula Schuller - 1 luz LED. Cromo;59;86.00;;
30569922;281483;Plafon Laris Schuller - acabado cromo  43cm. ?. luz LED;109;259.00;;
30570084;281096;Aplique pared Laris Schuller - acabado cromo  luz LED;53;134.00;;
30570173;584659;Aplique pared Nebula Schuller - 1 luz LED. Cromo;4;82.00;;
30570330;493826;L?mpara sobremesa Nebula Schuller - 1 luz LED. Cromo;83;91.00;;
30570342;345509D;L?mpara colgante Altais Schuller - negro cromo 9L. LED. Con Mando;8;418.00;;
30570343;345509;L?mpara colgante Altais Schuller - negro cromo 9L. LED.;8;365.00;;
30570354;346810;L?mpara regleta Adame Schuller - negro y oro 3L. LED;17;158.00;;8435435326487
30570360;346028;L?mpara colgante Adame Schuller - Blanco y plata 1L. LED;117;48.00;;8435435321833
30570375;346766;L?mpara colgante Adame Schuller - Blanco y plata 3L. LED;25;158.00;;8435435321932
30570392;584438D;L?mpara colgante Nebula Schuller - 5 luces LED. Cromo;2;365.00;;
30570393;584438;L?mpara colgante Nebula Schuller - 5 luces LED. Cromo;24;298.00;;
30570412;346011;L?mpara colgante Adame Schuller - Negro y oro 1L. LED;35;48.00;;8435435321826
30570422;584541D;L?mpara colgante Nebula Schuller - 12 luces LED. Cromo;3;830.00;;
30570423;584541;L?mpara colgante Nebula Schuller - 12 luces LED. Cromo;26;749.00;;
30570434;346109;L?mpara de pie Adame Schuller - Negro y oro 1L. LED;0;96.00;;8435435321840
30570438;346115;L?mpara de pie Adame Schuller - Blanco y plata 1L. LED;17;96.00;;8435435321857
30570444;346246;L?mpara de pie Adame Schuller - Blanco y plata 3L. LED;34;221.00;;8435435321871
30570449;346230;L?mpara de pie Adame Schuller - Negro y oro 3L. LED;98;221.00;;8435435321864
30570451;346357;Sobremesa Flexo Adame Schuller - Negro y oro 1L. LED;26;96.00;;8435435321888
30571252;346382;Sobremesa Flexo Adame Schuller - Blanco y oro 1L. LED;83;96.00;;8435435321895
30571271;346573;Aplique pared Adame Schuller - Negro y oro 1L. LED;92;48.00;;8435435321901
30571280;346596;Aplique pared Adame Schuller - blanco y plata 1L. LED;53;48.00;;8435435321918
30571281;281275D;Colgante Laris Schuller - acabado cromo  62cm. ?. luz LED;84;418.00;;
30571282;281275;Colgante Laris Schuller - acabado cromo  62cm. ?. luz LED;82;370.00;;
30571295;281360D;Colgante Laris Schuller - acabado cromo  82cm. ?. luz LED;79;773.00;;
30571296;281360;Colgante Laris Schuller - acabado cromo  82cm. ?. luz LED;78;725.00;;
30571349;753321;L?mpara Limus Schuller - acero inoxidable pulido luz LED;7;917.00;;
30571371;346724;L?mpara colgante Adame Schuller - Negro y oro 3L. LED;0;158.00;;8435435321925
30571374;753319;L?mpara colgante Limus Schuller - ba?o dorado  luz LED;49;1008.00;;
30571397;495872;L?mpara Cuadros Schuller - acabado cromo brillo luz LED;2;346.00;;8435435326036
30571401;495703;L?mpara Cuadros Schuller - acabado cromo brillo luz LED;44;230.00;;8435435326029
30572300;785194;L?mpara Plafon Quasar Schuller - Con mando 45cm ? LED;48;139.00;;8435435327774
30572307;785263;L?mpara Plafon Quasar Schuller - Con mando 80cm ? LED;46;230.00;;8435435327781
30572308;673699;L?mpara Plafon Quasar Schuller - Con mando 80cm ? LED;45;139.00;;8435435327569
30586523;853804;Cuadro Geisha Schuller - Cuadro fotograf?a impresa Geisha;6;202.00;;
30586638;880138;Cuadro Colores Schuller - Cuadro fotograf?a impresa Colores;0;158.00;;
30586650;921688;Cuadro Simbiosis Schuller - Cuadro fotograf?a impresa;0;158.00;;
30586663;861298;Cuadro Quebrada Schuller - Cuadro fotograf?a impresa;5;158.00;;
30586667;899925;Cuadro Comic Schuller - Cuadro fotograf?a impresa Comic;25;158.00;;
30586674;826198;Cuadro Marea Baja Schuller - Cuadro fotograf?a impresa;11;158.00;;
30586691;775922;Cuadro The Empire State Schuller - Cuadro fotograf?a impresa;30;158.00;;
30593947;729040;Cuadro Rascacielos Schuller - Cuadro fotograf?a impresa;50;158.00;;
30593984;819374;Cuadro Gotica Schuller - Cuadro fotograf?a impresa Gotica;28;158.00;;
30594018;978153;Cuadro Oronegro Schuller - Cuadro fotograf?a impresa;142;139.00;;
30594062;748472;Cuadro Mujer Dorada Schuller - Cuadro fotograf?a impresa;68;235.00;;
30594075;978245;Cuadro ?bano Schuller - Cuadro fotograf?a impresa Ebano;84;158.00;;
30594124;770916;Cuadro Streets Schuller - Cuadro pintura acrilica Schuller;34;197.00;;
30594140;316704;Cuadro Vesta Schuller - Lienzo impreso Vesta de  Schuller;35;235.00;;
30594150;316918;Cuadro Tal?a Schuller - Lienzo impreso Tal?a de  Schuller;9;235.00;;
30594160;421862;Cuadro Himba Schuller - Lienzo impreso Himba de  Schuller;7;;;
